text,airline_sentiment
“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,0
@JetBlue where is our luggage?? Flight 424 has been waiting an hour for bags! #jetblue #poorservice,0
@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?,0
@USAirways doesn't want me to get home,0
@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.,0
@AmericanAir The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks.,0
"@united flight landed 13 hours ago, 2 more flights CMH-IAD last night and still no bag..could have driven it from CMH",0
@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,0
STOP. USING.THIS.WORD. IF. YOU'RE. A. COMPANY. RT @JetBlue: Our fleet's on fleek. http://t.co/Fd2TNYcTrB,0
@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?,0
@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,0
@AmericanAir My flight 1389 from Las Vegas to DFW was Cancelled Flightled! I've been on hold forever and I still have not spoken to anyone! Pls Help,0
@AmericanAir it's GTSVYB. It says it's Cancelled Flightled when I try to check.,0
@USAirways @AmericanAir how is it possible that someone is drunk they bring a wheelchair for them but you keep serving them,0
@SouthwestAir Trying to add my dog on the flight but can't get through.,0
@United Can you increase the legroom? : How airlines compare http://t.co/diUfep8n2q via @CNNMoney,0
@USAirways you denied a mom her AM flight because she NEEDED her breast pumping parts on a full flight? Please FIX this ASAP!! #freeflight,0
@JetBlue i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.,0
@united just dropped bags at Newark. Your desk guy was the rudest customer facing person I have met. Even my two children were shocked!,0
@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,0
"@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room.",0
@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue...,0
@AmericanAir the worst air experience I have ever had and I am not in the first plane yet.,0
"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.",0
"@USAirways Thanks. No DC yet, I see. I will keep that link and check back. Appreciate it!",1
@USAirways you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided,1
@SouthwestAir 75 minutes and still waiting for skis to be unloaded. You should be ashamed. It's 1:30 in the morning.,0
@JetBlue some woman stole my seat on the plane but I was the one that had to sit elsewhere. Is that standard protocol?,0
@AmericanAir @MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work,0
@USAirways I have been on three planes for flight 1907 and still haven't left the ground BAD SERVICE #sad,0
"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",0
@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,0
@SouthwestAir Flight 4968 (N8325D) departs @MCO enroute to @NO_Airport http://t.co/fd4SnvKIeM,0
"@AmericanAir thanks, but I had to hire a car in Chicago and drive to MKE. Does that mean I have to go to the airport?????",0
@USAirways this says it was estimated to leave an hour ago (it hasn't left yet) so thanks for this useful information. #TheWorstAirline,0
@JetBlue great to see the RedSox plane and your reminder you ❤️NY side by side at JFK #catsanddogslivingtogether http://t.co/KFUyYoKUFv,1
@united Asked Flight attendant what typical compensation would be &amp; says we might get free TV. #Unacceptable,0
@united I am not digging the new mileage earning plan. I would earn about 1/3 of the miles I do now. Any changes to the award ticket prices?,0
@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,0
@JetBlue thank you :-),1
@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,0
@USAirways KUDOS to your phone support and Charlotte gate staff!,1
"@USAirways wow.. Flight Cancelled Flightled, slept on the floor at the airport and now flight delayed",0
@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now,1
@VirginAmerica I &lt;3 pretty graphics. so much better than minimal iconography. :D,1
"@USAirways wont waive fees for flight Cancelled Flightlation due to #neptune To use credit, $200 fee. Couldnt reach destination @BostonBBB #notmyfault",0
@united b/c of your delay now you are oversold by 14 passengers?!??? This is a mess! What are you going to do to compensate?,0
.@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.,0
"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""...",0
"@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",0
@SouthwestAir It's all good. Thanks!,1
@united you get a 2nd chance today as I fly to A'dam. Let's see if you can redeem yourself after that last horrendous trip to the states.,0
@USAirways over an hour now and still no one at the Yuma counter,0
@JetBlue Great service from PBI to HPN! Thanks.,1
@united is my flight delayed? It keeps changing between delayed and not??? If delayed is checkin time Late Flightr??? http://t.co/NTUIx5dbYR,0
"@JetBlue hard to tell, but was told wifi only worked for one side of the plane.",0
"@united playing hide and seek with the gate. ""We can't find it, it should only be a few more minutes.""",0
"@SouthwestAir Once again, I was able to change my flight without any fees... oh and the two free checked bags.  Best airline ever.",1
@AmericanAir employees are racist!!!!!,0
"@SouthwestAir why are flights still getting out of Logan now? You couldn't manage to get one out at 6 AM, when it wasn't snowing!",0
@USAirways 1917. Thanks for the 5 hour layover in LA too👍 Icing on the cake. At least your staff was courteous and helpful.. Not #unreal,1
@USAirways thank you for correctly interpreting my last tweet as non sarcastic and delaying my flight again. YYZ Terminal 3 dance party?,0
@SouthwestAir I've DM'd you. Thanks!,1
@USAirways  Lilly M in SJU check in is fabulous!,1
"@USAirways your ticket agents at gate 4 in Providence airport rocked tonight, especially Kristy, sorry if that is not the correct spelling.",1
@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏,1
“@SouthwestAir: @TinaIsBack I'm so sorry for your frustration. Did you get rebooked? ^SW” I've been rebooked 4 times!! Still stuck!! #SMH,0
@AmericanAir Phone just disconnects if you stay on the line. Need to checkout of hotel in 2 hrs &amp; have no place to go. Can't keep calling.,0
@SouthwestAir  been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? @SouthwestAir  #BNA,0
@united is doing musicians real dirty at LAX. I've never been blocked from getting on a flight with my bass.,0
"@USAirways #PHL why does it take an hour to offload bags, especially after taking 30+ min to get a jetway to get off plane after landing?",0
@SouthwestAir I would love to go to the Atlanta show ♥️,1
@SouthwestAir Why won't you let me leave Newark!?,0
@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,0
"@AmericanAir Oh, and losing my luggage #ridiculous # angrybird # where'smybag",0
"@AmericanAir Hey AA, a suggestion: Note on your seat maps what seats have electronics box blocking legroom. AA215 http://t.co/hcNN0wXQQr",0
@USAirways your chairmans phone is down. what other number can i use?,0
@united Bummer. Might have to go with @AmericanAir card instead. TY for response though.,0
@JetBlue she waved someone behind me to step forward although I explained what happened and indicated my need to make my flight,0
@SouthwestAir okaaaaay UGH IM 8 MIN AWAY,0
@AmericanAir thanks. Delivery status??,1
@AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.,0
"@united It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here.",0
@JetBlue it was but obviously it wasn't linked as there is nothing there when I tried to book with it.,0
@united no wheelchairs,0
@united we are sitting on the runway for 2 hours! It is ridiculous!!,0
@AmericanAir Jacquelyn at Charlotte just denied me compensation after #2251 was Cancelled Flighted due to plane malfunction well within your control,0
@USAirways Who intentionally buys a flight with a 10 hour layover?  And what kind of airline would charge $200 to fix it? Wow... #usairways,0
@JetBlue u suck Big Donkey Balls!,0
@united appreciate getting put on hold for 20min and then getting hung up on because I was requesting help for big group. I'll try #Delta,0
@SouthwestAir too long to wait for bags when they could have been on the next flight out. The party of 4 could have waited in Albany,0
"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!",0
@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,0
"@AmericanAir AA2334 Second week in a row delayed, due to mechanical issues. All the sleet outside and yet we're stuck changing a tire",0
@AmericanAir you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?,0
@SouthwestAir That's an awesome library.,1
@USAirways  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.,0
"@USAirways I appreciate that you actually monitor Twitter, so please  pass along my feedback. I've tried calling about 15 times in 4 days :(",0
@AmericanAir You could only get us on a flight 30 minutes before the funeral starts. We're stranded in Dallas w/o luggage for 2 days,0
"@united Now arriving a day and a half Late Flightr than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",0
@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,1
@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?,0
"@AmericanAir Thanks but don't understand why they couldn't have used the tug at the next gate over, ground crew took a break? #unacceptable",0
@AmericanAir when the pilot announces that the plane has been unused for 2 days and maintenance is dealing with another aircraft..,0
@USAirways still waiting on a response,0
@JetBlue sooo earlier i said i couldnt fly with you for my school trip but now i can! 😏,1
@united Why isn't the flight status updated to delayed UA1532 no board,0
@united I JUST ASKED MY BOYFRIEND TO PROM OVER THE LOUDSPEAKER ON FLIGHT 494 HE SAID YES!!!! BEST DAY EVER!!! THANK U SO MUCH!!!!!!,1
"@USAirways Been on hold for 40 minutes, calling because my flight is delayed.  This type of service in not acceptable.",0
@JetBlue it's ridiculous that I just got home and I was supposed to land 3 hours ago bc I am HELLA tired,0
@AmericanAir Hey Becky Piela at the Orange County airport has been really kind and helpful with rescheduling our flight!,1
"@united changed my last name for my MileagePlus acct on the site in an hour. @BA_USA had me on hold for 20mins, then 5 days &amp; no change yet",0
@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?,0
@AmericanAir the bags arent even loaded on the plane??? #Flight293,0
@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,0
@USAirways been on hold for 2 hours for something which I could have done in less than 1 minute if it was available.Your site UX is awe full,0
@united let me assure you my travel time is 4h2m not 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened http://t.co/e0C9bI09cf,0
"@AmericanAir I didn't miss my flight.  American Airlines gave my ticket, as well as 6 other passengers tickets away. Not my fault.",0
@AmericanAir cannot talk to any agents keep getting hung up on crazy,0
@united Another delayed United flight. I should not be this surprised or upset. I'm mostly disappointed I have to Cancelled Flight my trip with my dad,0
@USAirways Can't get ahold of anyone to speak to about missing miles. It's been over a month since travel &amp; I've submitted twice online,0
@AmericanAir  terrible response! How about someone picking up the phone and calling me...It is now 49 Hours with no luggage,0
"@usairways yep, sent my bag to Philadelphia instead of Miami...I caught it...then was told my flight changed to tomorrow, wrong again #fail",0
@JetBlue a voucher.. I can't believe I took this risk. Not only was the plane terribly filthy and I had 15 screaming babies in my face..,0
@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom,0
"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",0
@USAirways this response doesn't correct the fact that your pilot failed to keep passengers updated,0
@USAirways is there a # or a time bracket I can call to fix this problem?I've been attempting to fix this contact information issue for days,0
@USAirways I was eventually given a flight to Memphis but only after I was taken off my original flight bc I was checked in as my father,0
@AmericanAir @lpalumbo what weather sun is out,0
@JetBlue Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey,0
@united stay more than 24h traveling ans sleeping on the airports floor,0
"@SouthwestAir that's gotta be a new record: 4 hrs in the air, 11 hrs waiting and 0 bags delivered to destination.",0
"@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer? Nah, I'm good.",0
@united they have access to the dial that makes it faster do they?,0
@JetBlue once again my flight is delayed. I hope I dont miss my  connecting. Please don't fuck me... I have a girlfriend -_-,0
@SouthwestAir u have a lot of pissed off hungry tired people stuck at midway 4 over 2 hours after scheduled departure. This is inexcusable,0
@USAirways I will never fly @USAirways again,0
@usairways Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?,0
"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",0
@SouthwestAir I'm running out of money to keep paying for hotel rooms &amp; food in NYC. You don't help people with $ spent,0
@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,0
@USAirways you have to be crazy! Treated my mom very poorly. Not happy! #usairwaysfail,0
@USAirways should take a lesson from @SouthwestAir and wait for passengers from connecting flights. Shame..,0
@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!,1
@SouthwestAir I'm going to need you to answer your phones. Being on hold for an hour isn't okay.,0
"@USAirways I made the change online, but couldn't check-in online, so had to call (3 hrs on hold btw). Shouldn't have been charged $25",0
@JetBlue I've used you guys for 10 years but after this experience I will NEVER EVER use you again.,0
@united look at the people tryn to sleep in the airport due to your shitty company not comping rooms after cxl flight http://t.co/o1u96Xc3bo,0
"@united 1st u delay my flight for mechanical failure,then 2 hrs on the runway, &amp; 13 hrs Late Flightr I'm still here with a lost bag &amp; no resolution",0
"@USAirways do families no longer get early boarding with young kids?  American, your new parent, gives it to us...",0
"@SouthwestAir you have the worst service, you Cancelled Flightled all your flights FLL to PHL all @USAirways flights flew. Stuck in FL 3 days. #done",0
"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒",0
@SouthwestAir when are you releasing your flights for September? Just found out you fly direct lbb to las! So excited! #tripofalifetime,1
@SouthwestAir Hi-My flight (BNA to LGA) was Cancelled Flighted this morning--#1814. Looks like other flights out of BNA are taking off. Any chance?,0
@united about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,0
@USAirways ok...i know doors close ~10 minutes before takeoff. stop telling me my flight will leave in 20 minutes when we haven't boarded.,0
@AmericanAir No. It does. You could not be more wrong. http://t.co/66NXZhBbMT,0
@AmericanAir These are some awesome photos. Thanks for sharing! 😁,1
@united LE2V9D pnr numbered flight. The first leg is Cancelled Flightled due to bad weather in iatanbul. How can i make a reFlight Booking Problems,0
"@JetBlue what's up? Three delays so far, resulting in over three hours of unnecessary, extra waiting.",0
@united you left my bag in Houston last night. It's freezing cold in Memphis. Any idea on when I will see it? Off again tomorrow.,0
@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,0
@JetBlue Alternatives?  You have absolutely no respect for loyal customers.  8 years.  No more.  I'm done.,0
@USAirways why would you board ppl on a plane b4 its their turn to de-ice? Why would you have ppl then wait through the hour long process?,0
"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",0
@united it's been booked into first class with curbside delivery 24 hours from now. I'm counting on it! #TeamUSA,0
@USAirways Cancelled Flightled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated,0
@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything,1
"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?",0
"@united thanks for the re-upgrade to 1st class. It may be a 45 min flight, but it is appreciated.",1
@united Wife and I have two new destinations and I'm stuck in DC until Monday with no bags,0
@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu,0
"@AmericanAir been @ airport 8hrs been told nothing by anyone until now your rep has said ""we are waiting for the mechanics to finish lunch""!",0
@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,0
@JetBlue it's noting about me i m perfectly fine it's the attitude and dealings with flyers. Stubborn. Demanding. Unwilling to accommodate.,0
"@SouthwestAir Thanks for the quick reply!  I travel a lot...but not that much, lol.",1
@SouthwestAir are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX? I been waiting on phone to ur office for 40 min.,0
@SouthwestAir @love_dragonss holy fuckinf shit,1
@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!,0
"@AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",0
@SouthwestAir I was trying to find airfare for my family.  Your prices are ridiculous!  Almost $1000 more than @USAirways. #notmadeofmoney,0
@united Thanks! Just DMed HN.,1
"@united first you lost all my bags, now you Cancelled Flight my flight home. 30 min wait to talk to somebody #poorservice #notgoodenough",0
@united I'm really glad I just waited on the phone for over an hour to be sent to a voicemail. Your customer service sucks. Nothing has been,0
@SouthwestAir here is my conf #F8NEQM. My flight was delayed for 3 hours while my friend waited for me on her bday. Please follow up.,0
@JetBlue @ProfessorpaUL15 Always happy to help!,1
@JetBlue thank you for getting me home. And despite all odds I have reunited with my delinquent Southwest luggage. Now homeward,1
@AmericanAir we're still stucked in the airport. #AADelay #AA919,0
"@SouthwestAir I always brag about ur service, but very disappointed today. Apparently I'll be sleeping on floor of Dallas airport tonight 👎",0
@united I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg.,0
@united any help is appreciated. That's a LOOONG wait for help on something that's not his fault,0
@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.,0
@AmericanAir is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,0
@united UA1740 just admit you have no clue when flight will leave Denver. #unfriendlyskies,0
@SouthwestAir I love you Southwest. I accept all your flight attendants and their many talents always! #flySWA,1
@united considering it. Currently gold on @delta. Why should I make the jump for an upcoming flight from SFO to Singapore?,0
@United  great way to start my vacation with an on time departure! Looking forward to my global first class suite!,1
@USAirways Emailed them a week ago and still nothing...,0
@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! 😀@Tinman2IronMan @meggersrocks,1
@JetBlue it's okay...I'm actually a tea kinda guy anyway. Thanks!,1
@AmericanAir you Cancelled Flight both flights yesterday and rebook me in middle seat. Not acceptable. Upgrade to emergency row would help. #nothappy,0
@USAirways terrible service,0
"@AmericanAir If it's in my backpack, why do I need to see agent?",0
@JetBlue tickets were confirmed and sent out. find out today that they Cancelled Flightled our tickets months ago and never sent an email #jetblue,0
@AmericanAir would have been nice if the agents were at the very least courteous since the delay was AA's fault,0
"@AmericanAir Extend rtn flight to bereavement, 22nd I could have change fee dropped, now told no.Worse day of my life #badcustomerservice",0
@AmericanAir don't worry you won't steal my money again,0
"@united UA5029 from RIC, UA507 from ORD, &amp; UA423 from DEN -ALL DELAYED for non-weather issues. Way to go, youre batting 1.000! But no hotels",0
@USAirways Just to follow up here is my experience: http://t.co/WJIiGZtiwg,0
@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!,0
@AmericanAir Will do. Appreciate the replies though.,1
@USAirways I keep calling your help line (800) 428-4322 and it keeps saying they are too busy to help &amp; to call back Late Flightr. FOR A WEEK NOW!,0
"@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",0
"@united Poor cabin luggage service on UA1266 to BOS, I was forced to check in even when there was empty space for bags in the overhead!",0
@AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.,0
@united ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,0
@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,0
@united RTB&gt;IAH 2/17 First class. My wife (Global Services) and I had headaches due to our neighbors smoking e cigarettes. Contact me pls,0
@SouthwestAir oh my god thank you so much!!! I just sent you a DM,1
"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried.",0
"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back Late Flightr"" message",0
"@USAirways this is my 2nd attempt to call US airways dividend miles, 52 minutes no help hung up - #usairways #BS http://t.co/GiEnNyqN22",0
@SouthwestAir I am completely displeased with the service I received on yesterday flying from LGA to ATL.,0
@JetBlue Counting on your flight 989 to get to DC!,1
@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,1
@JetBlue Thank you for the free flyfi!! Makes an already great airline even better! #jetblue #Boston #westpalmbeach #flybetter,1
@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,0
@united after 6 hour plus delay from #WashingtonDC finally on flight to #Edinburgh all very tired,0
"@JetBlue we have just landed, thank you anyway. Btw, flight staff on flight 654 were wonderful despite their full day and heavy load.",1
"@SouthwestAir 4/9/14, I need to fly from GSP to DSM, but claims there's no sched. avail.  I can book separately, but why not together?",0
@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,0
@USAirways Need to talk to a person about my bag. Waiting on hold for two hours. Bag s!b delivered last night. Online says not found.,0
@JetBlue @DatingRev mco to lag two hour delay and sitting in Tarmac going on 40 minutes with infants crying on plane!! Get us off this plane,0
"@SouthwestAir woohoo that just made my day. I looked and just couldn't find that, thank you!",1
"@AmericanAir I really want to get home. Tonight, preferably. Please stop delaying my plane 😢😕😦 #AmericanAirlines",0
"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",0
"@americanair Greatest Newark Gate Agents ever: David Deane, Norma Sedholm and Luz Calderon just made me feel like a king. #AmericanAirlines",1
@united yes still need assistance I don't have a flight home due to change in flight u made I miss all connections !,0
@USAirways my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16,0
@USAirways @AshleyKAtherton Over an hour on hold so far,0
@USAirways I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,0
"@USAirways 167 minutes?  ""Im not trained in that"". Cmon. Can't you do better than that?",0
@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.,0
@united Why do I still not have my bags? They arrived @10AM &amp;website says they're still at the airport..2 1/2 hours Late Flightr???!! #nothappy,0
@AmericanAir I'm great thanks keep up the good work,1
@USAirways I have been trying to book a flight using my miles for 3 straight days. 210 min on phone - still haven't talked to a human.,0
"@united thanks, that would be awesome.",1
@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.,1
"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",0
"@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?",1
@JetBlue what crew? No one here is helping.,0
@AmericanAir I can't keep dialing you guys all day. Can I get into the callback queue?,0
@united unacceptable. 403 was 90 min Late Flight for a 'missing screw' our flight to Tucson left before we even landed,0
@United I have never been so grossed out in my life. What a disappointment-yet again-flying with you.,0
"@JetBlue - Fix your @#$&amp; jet bridges.  40 minute delay, 2nd gate...still waiting!  #jetblues http://t.co/ncB2oNcS9i",0
@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,0
"@united what do you think missing meetings is worth?  A flight voucher?  I fly all the time, so what would make it right?",0
@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,0
@AmericanAir your call system is a fucking joke,0
@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight,0
"@JetBlue I called jet blue to get an explanation, and make sure it would not happen in the future. I was told to write the fraud dept.",0
@USAirways yes I did thank you! They did a great job turning the flight in jan !,1
@USAirways 23 min on hold... Drove 2.5 hours to get my delayed bag. I just want to pick it up at SJU.,0
@united UA1565 IAH -&gt; SJO is delayed by like 1.5 hours. Crazy!,0
@USAirways phone support rebooked but orig flt was Late Flight. Made it!,0
@united we were able to get on the moon flight! Just got to our hotel in Puerto Rico! Thank you!,1
"@JetBlue rather than trying to resolve customer issues, only options offered were paying cash @ airport or write letter. #JustifyThisSupport",0
@JetBlue awesome,1
"@USAirways - why can't the gate agent on flight #759 provide an update? Seriously, this is ridiculous how long people have been waiting",0
@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,0
@united rebooked.  This one is Late Flight too.,0
@JetBlue #1691 out of JFK. no one has info &amp; no answers as to why we boarded the plane. the team is in an awkward spot &amp; everyone is cranky,0
@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!,1
@USAirways we are boarding now but have yet to depart.  Thanks for the response.,1
@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,1
@USAirways still crickets from customer service.,0
"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a",0
"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",0
@SouthwestAir this would be an awesome experience #DestinationDragons,1
@JetBlue Why did you interupt the Staduim Series on @NHLonNBCSports. I dont need to see your stupid commercials or Emergency. Info.,0
@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,0
@united spending the afternoon @ Mia. Not your fault.  No lounge? Very inconvenient.,0
@United terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,0
@AmericanAir Thank you.....you do the same!!,1
"@AmericanAir no vouchers 4 Cancelled Flighted flight due 2 weather. Today's issue, broken tire. No vouchers cause tire was broken by weather. #nomoAA",0
@united now maintenance issues with flight 5639 and more issues with passengers that will miss connections needing to get off,0
@SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.,1
@SouthwestAir still haven't left @BWI. Maybe by the time I'm suppose to fly back to Austin on Tuesday we'll have moved.,0
@united yes was trying to upgrade my seat. Now there are no available spots,0
"@USAirways ""admirals club"" at CLT has rude, and ignorant front desk staff...@AmericanAir you have fallen so far...THANKS DOUG PARKER!!!",0
@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,1
@AmericanAir Just followed you.,1
@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,0
@AmericanAir 1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in,1
@united Boston is all self service. Swipe yr own boarding pass at gate. Most difficult: Tag your own bag. Not easy! #ImproveTheProcess,0
@JetBlue toss this ticket...it's great PR and I'm sure every college student following me will be willing to rock out wit too 👀👀,1
@JetBlue why are there so many delays to north east cities?,0
"@AmericanAir Why doesn't anyone make a better effort to retain customers. It should be an easy fix, I just want to travel AA.",0
"@USAirways. On hold 2hrs after my flight was Cancelled Flightled &amp; ""Anthony"" was beyond rude and not helpful! @AmericanAir they're weighing you down.",0
"@united lost my parents luggage to cancun, said it would be delivered to hotel by 7PM, it is now almost 11PM",0
@united Designed to deter people from forgetting things or to provide more storage space? The article says the latter #unfriendlyskies,0
"@SouthwestAir, thanks for being so good to us #military folk. It's cold in #StLouis but I sure enjoyed my flight. http://t.co/RcdH183Q1J",1
@SouthwestAir is seriously THE WORST. I don't remember the last time I or someone I knew had a flight that wasn't delayed / Cancelled Flightled / etc!,0
@united already did that at the airport and 12 hrs Late Flightr its still not here! you guys are really killing me today. trying to stay positive..,0
@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp,1
"@united how can you not know, after two hours of us sitting on the plane with no bags off loaded, the planes weight?!",0
